id,docket_id,entry_id,entry_number,date_filed,description
931,23048,124800026,15,2020-02-19,"MOTION by Guillermo Pantaleon Martinez to extend filing time for opening brief and appendix until March 25, 2020.. Date and method of service: 02/19/2020 ecf. [1000685652] [19-4818] Jeffrey Gillette [Entered: 02/19/2020 10:31 AM]"
932,23048,124800029,18,2020-03-25,ORDER filed granting Motion to extend filing time [17] Number of days granted: 7. Opening brief and appendix due 04/01/2020. Response brief due 04/22/2020. FILING OF PAPER COPIES OF BRIEFS/APPENDICES IS SUSPENDED PENDING FURTHER NOTICE FROM THE COURT. Copies to all parties. [1000709105] [19-4818] TF [Entered: 03/25/2020 11:47 AM]
933,23048,124800028,17,2020-03-25,"MOTION by Guillermo Pantaleon Martinez to extend filing time for opening brief and appendix until April 1, 2020.. Date and method of service: 03/25/2020 ecf. [1000709023] [19-4818] Jeffrey Gillette [Entered: 03/25/2020 10:29 AM]"
934,23308,118739148,5,2020-01-14,APPEARANCE filed for Appellant Elizabeth Wright by Ned Pillersdorf. Certificate of Service: 01/14/2020. [19-6403] (NBP) [Entered: 01/14/2020 02:41 PM]
935,23308,118739149,6,2020-01-22,"JOINT MOTION filed by Ms. Amy Catharine Lishinski, Mr. Evan B. Smith, Mr. Ned Pillersdorf, Mr. Wolodymyr Cybriwsky, and Mr. George Piemonte for Carolyn Griffith, Timothy Howard, Robert Martin, Patricia Richards, Regina Reed, Ross Fleming, Teresa Akers, Stephen Kidd, Elizabeth Wright, Margie Lewis, Tommy Maynard, Lana Gresham, Rodney Justice, Marsha Kidd, Benny Cole, Michael Cline, Gregory Salisbury, Eddie Reed, Margaret Copley, Ranie Coleman, Janie Shepherd, Lenny Newsome, Janice Workman, Joann Holbrook, Betty Robinson, Kathy Ramey, Carolyn Bates, Kathleen Curtis, Chad Shepherd, Danny Reed, Tracy Hannah, Martin Gillespie, Chessie Gray, Clinton Mullins, Robert Muncy, Mary Sexton, and Brenda Stewart in 19-6395, 19-6396, 19-6397, 19-6398, 19-6399, 19-6400, 19-6401, 19-6402, 19-6403, 19-6412, 19-6413, 19-6414, 19-6415, 19-6419, 19-6422, 19-6432, 19-6433, 19-6438, 19-6439, 19-6440, 19-6441, 19-6442, 19-6443, 19-6444, 19-6445, 19-6446, 19-6452, 19-6453, 19-6472, 19-6473, 19-6474, 19-6487, 19-6488, 19-6489, 19-6490, 19-6491, 19-6492 to consolidate cases. Certificate of Service: 01/22/2020.--[Edited 01/22/2020 by CAM] (ACL) [Entered: 01/22/2020 02:52 PM]"
936,23308,118739150,7,2020-01-22,"ORDER filed granting motion to consolidate [6] filed by Ms. Amy Catharine Lishinski., to consolidate for briefing and submission cases 19-6395, 19-6396, 19-6397, 19-6398, 19-6399, 19-6400, 19-6401, 19-6402, 19-6403, 19-6412, 19-6413, 19-6414, 19-6415, 19-6419, 19-6422, 19-6432, 19-6433, 19-6438, 19-6439, 19-6440, 19-6441, 19-6442, 19-6443, 19-6444, 19-6445, 19-6446, 19-6452, 19-6453, 19-6472, 19-6473, 19-6474, 19-6487, 19-6488, 19-6489, 19-6490, 19-6491, 19-6492. (CAM) [Entered: 01/22/2020 03:53 PM]"
937,23308,118739151,8,2020-01-22,"BRIEFING LETTER SENT setting briefing schedule: appellant brief due 03/02/2020; appellee brief due 04/01/2020. [19-6395, 19-6396, 19-6397, 19-6398, 19-6399, 19-6400, 19-6401, 19-6402, 19-6403, 19-6412, 19-6413, 19-6414, 19-6415, 19-6419, 19-6422, 19-6432, 19-6433, 19-6438, 19-6439, 19-6440, 19-6441, 19-6442, 19-6443, 19-6444, 19-6445, 19-6446, 19-6452, 19-6453, 19-6472, 19-6473, 19-6474, 19-6487, 19-6488, 19-6489, 19-6490, 19-6491, 19-6492] (CAM) [Entered: 01/22/2020 04:27 PM]"
938,23308,358177596,6013951261,2020-01-22,
939,23308,118739153,10,2020-01-23,"***LOCKED--COUNSEL TO REFILE LISTING ALL APPLICABLE CASE NUMBERS***APPEARANCE filed for Appellee Commissioner of Social Security in 19-6395, 19-6396, 19-6397, 19-6398, 19-6399, 19-6400, 19-6401, 19-6402, 19-6403, 19-6412, 19-6413, 19-6414, 19-6415, 19-6419, 19-6422, 19-6432, 19-6433, 19-6438, 19-6439, 19-6440, 19-6441, 19-6442, 19-6443, 19-6444, 19-6445, 19-6446, 19-6452, 19-6453, 19-6472, 19-6473, 19-6474, 19-6487, 19-6488, 19-6489, 19-6490, 19-6491, 19-6492 by Charles W. Scarborough. Certificate of Service: 01/23/2020.--[Edited 01/28/2020 by CAM] (CWS) [Entered: 01/23/2020 04:18 PM]"
940,23308,118739154,11,2020-01-23,"APPEARANCE filed for Appellee Commissioner of Social Security in 19-6395, 19-6396, 19-6397, 19-6398, 19-6399, 19-6400, 19-6401, 19-6402, 19-6403, 19-6412, 19-6413, 19-6414, 19-6415, 19-6419, 19-6422, 19-6432, 19-6433, 19-6438, 19-6439, 19-6440, 19-6441, 19-6442, 19-6443, 19-6444, 19-6445, 19-6446, 19-6452, 19-6453, 19-6472, 19-6473, 19-6474, 19-6487, 19-6488, 19-6489, 19-6490, 19-6491, 19-6492 by Laura Hope Holland. Certificate of Service: 01/23/2020.--[Edited 01/28/2020 by CAM] (LHH) [Entered: 01/23/2020 05:20 PM]"
941,23308,118739152,9,2020-01-23,"***LOCKED--COUNSEL TO REFILE LISTING ALL APPLICABLE CASE NUMBERS***APPEARANCE filed for Appellee Commissioner of Social Security in 19-6395, 19-6396, 19-6397, 19-6398, 19-6399, 19-6400, 19-6401, 19-6402, 19-6403, 19-6412, 19-6413, 19-6414, 19-6415, 19-6419, 19-6422, 19-6432, 19-6433, 19-6438, 19-6439, 19-6440, 19-6441, 19-6442, 19-6443, 19-6444, 19-6445, 19-6446, 19-6452, 19-6453, 19-6472, 19-6473, 19-6474, 19-6487, 19-6488, 19-6489, 19-6490, 19-6491, 19-6492 by Jaynie Lilley. Certificate of Service: 01/23/2020.--[Edited 01/28/2020 by CAM] (JL) [Entered: 01/23/2020 02:13 PM]"
942,23308,118739155,12,2020-01-27,"***LOCKED--COUNSEL TO REFILE LISTING ALL APPLICABLE CASE NUMBERS***APPEARANCE filed for Appellee Commissioner of Social Security in 19-6395, 19-6396, 19-6397, 19-6398, 19-6399, 19-6400, 19-6401, 19-6402, 19-6403, 19-6412, 19-6413, 19-6414, 19-6415, 19-6419, 19-6422, 19-6432, 19-6433, 19-6438, 19-6439, 19-6440, 19-6441, 19-6442, 19-6443, 19-6444, 19-6445, 19-6446, 19-6452, 19-6453, 19-6472, 19-6473, 19-6474, 19-6487, 19-6488, 19-6489, 19-6490, 19-6491, 19-6492 by Jaynie Lilley. Certificate of Service: 01/27/2020.--[Edited 01/28/2020 by CAM] (JL) [Entered: 01/27/2020 11:57 AM]"
943,23308,118739156,13,2020-01-28,"APPEARANCE filed for Appellee Commissioner of Social Security in 19-6395, 19-6396, 19-6397, 19-6398, 19-6399, 19-6400, 19-6401, 19-6402, 19-6403, 19-6412, 19-6413, 19-6414, 19-6415, 19-6419, 19-6422, 19-6432, 19-6433, 19-6438, 19-6439, 19-6440, 19-6441, 19-6442, 19-6443, 19-6444, 19-6445, 19-6446, 19-6452, 19-6453, 19-6472, 19-6473, 19-6474, 19-6487, 19-6488, 19-6489, 19-6490, 19-6491, 19-6492 by Jaynie Lilley. Certificate of Service: 01/28/2020.--[Edited 01/29/2020 by CAM] (JL) [Entered: 01/28/2020 04:57 PM]"
944,23308,118739157,14,2020-01-29,"APPEARANCE filed for Appellee Commissioner of Social Security in 19-6395, 19-6396, 19-6397, 19-6398, 19-6399, 19-6400, 19-6401, 19-6402, 19-6403, 19-6412, 19-6413, 19-6414, 19-6415, 19-6419, 19-6422, 19-6432, 19-6433, 19-6438, 19-6439, 19-6440, 19-6441, 19-6442, 19-6443, 19-6444, 19-6445, 19-6446, 19-6452, 19-6453, 19-6472, 19-6473, 19-6474, 19-6487, 19-6488, 19-6489, 19-6490, 19-6491, 19-6492 by Charles W. Scarborough. Certificate of Service: 01/29/2020.--[Edited 01/29/2020 by CAM] (CWS) [Entered: 01/29/2020 12:42 PM]"
945,23308,358179916,6013968610,2020-02-11,
946,23308,358179838,6013968566,2020-02-11,
947,23308,358182900,6013995751,2020-03-12,
948,23308,358185797,6014018296,2020-04-07,
949,23308,358190837,6014057889,2020-05-21,
950,23308,358193851,6014082416,2020-06-17,
951,23308,358236419,45,2021-02-03,
952,24952,157383788,1,2000-08-01,Complaint filed. Case assigned to Judge: Stearns. Receipt #: 24225 Amount:$ 150.. Fee Status: paid (eaf) (Entered: 08/02/2000)
953,24952,157383789,,2000-08-01,"Summons issued for Donald E. Lepone, Robert F. Burns, Noreen Gottfredsen, Deloitte & Touche (eaf)"
954,24952,157383790,3,2000-08-29,"STIPULATION by Cape Ann Investors, Donald E. Lepone, Robert F. Burns, Noreen Gottfredsen, Deloitte & Touche extending time for defts to answer until forty five days after consolidated amended complaint is filed,, filed. (eaf) (Entered: 09/06/2000)"
955,24952,157383791,2,2000-08-30,"Notice of appearance of attorney for Donald E. Lepone, Robert F. Burns, Noreen Gottfredsen by Jeffrey B. Rudman, Andrea J. Robinson, filed. (eaf) (Entered: 08/30/2000)"
956,24952,157383792,4,2000-09-12,"STIPULATION by Cape Ann Investors, Deloitte & Touche, reset answer due for 9/30/00 for Deloitte & Touche, filed. (eaf) (Entered: 09/12/2000)"
957,24952,157383793,5,2000-09-18,"Affidavit of service as to Donald E. Lepone, filed. Served by: James Reap on 8/14/00 . (eaf) (Entered: 09/19/2000)"
958,24952,157383796,8,2000-10-02,"Appendix/exhibits by Deloitte & Touche in support of [6-1] motion to dismiss, filed. (eaf) (Entered: 10/03/2000)"
959,24952,157383794,6,2000-10-02,"Motion by Deloitte & Touche to dismiss, filed. (eaf) (Entered: 10/03/2000)"
960,24952,157383795,7,2000-10-02,"Memorandum by Deloitte & Touche in support of [6-1] motion to dismiss, filed. (eaf) (Entered: 10/03/2000)"
961,24952,157383797,9,2000-10-16,"STIPULATION by Cape Ann Investors, Deloitte & Touche, set answer due for 11/15/00 for Deloitte & Touche and to 12/6/00 to file reply in support of motion to dismiss, filed. (eaf) (Entered: 10/17/2000)"
962,24952,157383798,10,2000-11-06,"STIPULATION by Cape Ann Investors, Donald E. Lepone, Robert F. Burns, Noreen Gottfredsen, Deloitte & Touche, reset answer due for 1/8/01 for Deloitte & Touche, for Noreen Gottfredsen, for Robert F. Burns, for Donald E. Lepone, filed. (eaf) (Entered: 11/17/2000)"
963,24952,157383799,11,2001-01-12,"STIPULATION by Cape Ann Investors, Donald E. Lepone, Robert F. Burns, Noreen Gottfredsen, Deloitte & Touche, filed. to extend time to respond to motion to dismiss or serve an amended complaint (eaf) (Entered: 01/12/2001)"
964,24952,157383800,12,2001-01-16,"Motion by Cape Ann Investors for Kaplan to withdraw as attorney, filed. (eaf) (Entered: 01/17/2001)"
965,24952,157383801,,2001-01-16,Judge Richard G. Stearns . Endorsed Order entered granting [12-1] motion for Kaplan to withdraw as attorney (Terminated attorney Roberta A. Kaplan for Cape Ann Investors . [EOD Date 1/17/01] (eaf)
966,24952,157383802,13,2001-02-16,"Motion by Cape Ann Investors, Donald E. Lepone, Robert F. Burns, Noreen Gottfredsen, Deloitte & Touche to extend time to 5/16/01 to serve amended complaint, filed. (eaf) (Entered: 02/20/2001)"
967,24952,157383803,,2001-02-16,"Judge Richard G. Stearns . Endorsed Order entered denying [13-1] motion to extend time to 5/16/01 to serve amended complaint . [EOD Date 2/20/01] ""There have been far too many extensions sought. Plaintiff will serve it's opposition or amended complaint within twenty-one (21) days."" cc: all counsel of record. (eaf)"
968,24952,157383804,14,2001-03-08,"STIPULATION by Cape Ann Investors, Deloitte & Touche, serve amended complaint by 3/9/01. Motion to dismiss 4/2/01; opp 4/26/01; reply 5/30/01filed. (eaf) (Entered: 03/08/2001)"
969,24952,157383805,15,2001-03-09,Amended complaint by Cape Ann Investors filed. . Amended complaint amends [1-1] complaint (unscannable) (eaf) Modified on 03/14/2001 (Entered: 03/12/2001)
970,24952,157383806,16,2001-03-19,Judge Richard G. Stearns . Notice of Hearing/conference: set scheduling conference for 2:00 4/25/01 cc: all counsel of record.. (eaf) (Entered: 03/20/2001)
971,24952,157383807,17,2001-03-23,"Motion by Deloitte & Touche for leave to file memo in excess of 20 pages in support of motion to dismiss, filed. (eaf) (Entered: 03/23/2001)"
972,24952,157383808,,2001-03-27,Judge Richard G. Stearns . Endorsed Order entered granting [17-1] motion for leave to file memo in excess of 20 pages in support of motion to dismiss . [EOD Date 3/28/01] cc: all counsel of record. (eaf)
973,24952,157383812,21,2001-04-02,"Appendix/exhibits by Deloitte & Touche in support of [18-1] motion to dismiss, filed. volume II of II (eaf) (Entered: 04/03/2001)"
974,24952,157383809,18,2001-04-02,"Motion by Deloitte & Touche to dismiss amended complaint, filed. (eaf) (Entered: 04/03/2001)"
975,24952,157383810,19,2001-04-02,"Memorandum by Deloitte & Touche in support of [18-1] motion to dismiss, filed. (eaf) (Entered: 04/03/2001)"
976,24952,157383811,20,2001-04-02,"Appendix/exhibits by Deloitte & Touche in support of [18-1] motion to dismiss, filed. (eaf) (Entered: 04/03/2001)"
977,24952,157383813,22,2001-04-11,"Joint statement by Cape Ann Investors, Donald E. Lepone, Robert F. Burns, Noreen Gottfredsen, Deloitte & Touche for scheduling conference . (eaf) (Entered: 04/12/2001)"
978,24952,157383814,23,2001-04-19,"Motion by Cape Ann Investors for leave to file memo in excess of 20 pages, filed. in opp to motion to dismiss (eaf) (Entered: 04/19/2001)"
979,24952,157383815,24,2001-04-19,"Motion by Donald E. Lepone, Robert F. Burns to extend time to 4/27/01 to file motion to dismiss, filed. (eaf) Modified on 04/23/2001 (Entered: 04/20/2001)"
980,24952,157383816,,2001-04-19,Judge Richard G. Stearns . Endorsed Order entered granting [23-1] motion for leave to file memo in excess of 20 pages . [EOD Date 4/20/01] cc: all counsel of record. (eaf)
981,24952,157383817,,2001-04-20,Judge Richard G. Stearns . Endorsed Order entered granting [24-1] motion to extend time to 4/27/01 to file motion to dismiss . [EOD Date 4/23/01] cc: all counsel of record. (eaf) Modified on 04/23/2001
982,24952,157383818,25,2001-04-23,"Motion by Noreen Gottfredsen to dismiss amended complaint, filed. (eaf) (Entered: 04/23/2001)"
983,24952,157383819,26,2001-04-23,"Robert Burns' Certificate of Consultation re:budget for costs adr, filed. (eaf) (Entered: 04/23/2001)"
984,24952,157383820,27,2001-04-23,"Lepone's Certificate of Consultation re: budget for costs et al, filed. (eaf) (Entered: 04/23/2001)"
985,24952,157383821,28,2001-04-23,"Motion by Donald E. Lepone, Robert F. Burns for leave to file memo in excess of 20 pages in support of motion to dismiss, filed. (eaf) (Entered: 04/24/2001)"
986,24952,157383822,29,2001-04-24,"Deloitte & Touche's Certificate of Consultation re: budget for costs, adr, filed. (eaf) (Entered: 04/24/2001)"
987,24952,157383824,37,2001-04-25,"Judge Richard G. Stearns . Clerk's Notes: re: scheduling conference, Motion hearing set for 2:00 6/28/01 for [30-1] motion to dismiss amended complaint, set for 2:00 6/28/01 for [25-1] motion to dismiss amended complaint, set for 2:00 6/28/01 for [18-1] motion to dismiss, set for 2:00 6/28/01 for [6-1] motion to dismiss (eaf) (Entered: 05/04/2001)"
988,24952,157383823,,2001-04-25,"Scheduling conference held. Defts motions to dismiss will be heard on 6/28/01 at 2:00 p.m. After hte Court issues it's ruling, it will address scheduling matters. (eaf)"
989,24952,157383827,34,2001-04-26,"Judge Richard G. Stearns . Notice of Hearing/conference: Motion hearing set for 2:00 6/28/01 for [30-1] motion to dismiss amended complaint, set for 2:00 6/28/01 for [25-1] motion to dismiss amended complaint, set for 2:00 6/28/01 for [18-1] motion to dismiss, set for 2:00 6/28/01 for [6-1] motion to dismiss cc: all counsel of record. (eaf) (Entered: 04/30/2001)"
990,24952,157383825,32,2001-04-26,"Memorandum by Cape Ann Investors in opposition to [18-1] motion to dismiss, filed. (eaf) (Entered: 04/30/2001)"
991,24952,157383826,33,2001-04-26,"Appendix/exhibits by Cape Ann Investors in support of [32-1] opposition memorandum, filed. (eaf) (Entered: 04/30/2001)"
992,24952,157383829,31,2001-04-27,"Memorandum by Donald E. Lepone, Robert F. Burns in support of [30-1] motion to dismiss amended complaint, filed. (eaf) (Entered: 04/30/2001)"
993,24952,157383828,30,2001-04-27,"Motion by Donald E. Lepone, Robert F. Burns to dismiss amended complaint, filed. (eaf) (Entered: 04/30/2001)"
994,24952,157383830,,2001-05-01,Judge Richard G. Stearns . Endorsed Order entered granting [28-1] motion for leave to file memo in excess of 20 pages in support of motion to dismiss . [EOD Date 5/2/01] (eaf)
995,24952,157383831,38,2001-05-02,"Judge Richard G. Stearns . Notice of Hearing/conference: Motion hearing set for 2:00 7/19/01 for [30-1] motion to dismiss amended complaint, set for 2:00 7/19/01 for [25-1] motion to dismiss amended complaint, set for 2:00 7/19/01 for [18-1] motion to dismiss, set for 2:00 7/19/01 for [6-1] motion to dismiss cc: all counsel of record.. (eaf) (Entered: 05/04/2001)"
996,24952,157383832,35,2001-05-03,"Memorandum by Deloitte & Touche in support of [18-1] motion to dismiss, filed. (eaf) (Entered: 05/04/2001)"
997,24952,157383833,36,2001-05-03,"Appendix/exhibits by Deloitte & Touche in support of [35-1] support memorandum, filed. (eaf) (Entered: 05/04/2001)"
998,24952,157383834,39,2001-05-04,"Motion by Cape Ann Investors for leave to file brief in excess and motion to modify briefing schedule: 5/18/01 pltf 6/1/01 deft, filed. (eaf) (Entered: 05/07/2001)"
999,24952,157383835,40,2001-05-04,"Motion by Cape Ann Investors for leave to file brief in excess and to modify briefing schedule: pltf briefs 5/18/01; deft 6/1/01, filed. (eaf) (Entered: 05/09/2001)"
1000,24952,157383836,,2001-05-08,Judge Richard G. Stearns . Endorsed Order entered granting [40-1] motion for leave to file brief in excess . [EOD Date 5/9/01] cc: all counsel of record. (eaf)
1001,24952,157383837,41,2001-05-18,"Memorandum by Cape Ann Investors in opposition to [30-1] motion to dismiss amended complaint, filed. (eaf) (Entered: 05/24/2001)"
1002,24952,157383838,42,2001-05-18,"Appendix/exhibits by Cape Ann Investors in support of [41-1] opposition memorandum, filed. (eaf) (Entered: 05/24/2001)"
1003,24952,157383839,43,2001-06-01,"Motion by Donald E. Lepone for leave to file reply memo 40 pages in length in reply to pltf's opposition to motion to dismiss, filed. (eaf) (Entered: 06/01/2001)"
1004,24952,157383840,44,2001-06-01,"Reply Memorandum by Donald E. Lepone in support of [30-1] motion to dismiss amended complaint, with attached bound appendix of unreported cases, filed. (eaf) (Entered: 06/04/2001)"
1005,24952,157383841,,2001-06-04,Judge Richard G. Stearns . Endorsed Order entered granting [43-1] motion for leave to file reply memo 40 pages in length in reply to pltf's opposition to motion to dismiss . [EOD Date 6/4/01] cc: all counsel of record. (eaf)
1006,24952,157383843,,2001-07-10,"Judge Richard G. Stearns . Endorsed Order entered granting [45-1] motion for Figel,Strikis,Huff to appear pro hac vice fee status: paid fee amt: 150. Receipt #: 31878 Added . [EOD Date 7/10/01] (eaf)"
1007,24952,157383842,45,2001-07-10,"Motion by James R. Young for Figel,Strikis,Huff to appear pro hac vice fee status: paid fee amt: 150. Receipt #: 31878, filed. (eaf) (Entered: 07/10/2001)"
1008,24952,157383845,46,2001-07-19,"Judge Richard G. Stearns . Clerk's Notes: re: motion hearing mooting [39-1] motion for leave to file brief in excess, [30-1] motion to dismiss amended complaint taken under advisement, [25-1] motion to dismiss amended complaint taken under advisement, [18-1] motion to dismiss taken under advisement, [6-1] motion to dismiss taken under advisement Court Reporter: P. Casey-Price (eaf) (Entered: 07/20/2001)"
1009,24952,157383844,,2001-07-19,"Motion hearing re: [30-1] motion to dismiss amended complaint Motion hearing held, [25-1] motion to dismiss amended complaint Motion hearing held, [18-1] motion to dismiss Motion hearing held, [6-1] motion to dismiss Motion hearing held (eaf)"
1010,24952,157383846,,2001-09-27,Terminated document: mooting [6-1] motion to dismiss Requested by eaf. (eaf)
1011,24952,157383847,47,2001-10-31,"Judge Richard G. Stearns . Memorandum and Order entered. granting [30-1] motion to dismiss amended complaint, granting [25-1] motion to dismiss amended complaint, granting [18-1] motion to dismiss [EOD Date 10/31/01] ""...the motions to dismiss are allowed as to the federal securities claims. The associated state law claims will be remanded to Superior Court for resolution."" cc: all counsel of record. (eaf) (Entered: 10/31/2001)"
1012,24952,157383849,,2001-10-31,Case closed. (eaf)
1013,24952,157383850,48,2001-10-31,Judge Richard G. Stearns Order of Dismissal entered. [EOD Date 10/31/01] cc: all counsel of record. (eaf) (Entered: 10/31/2001)
1014,24952,157383852,49,2001-11-13,Notice of appeal by James R. Young filed. Appealing: [48-1] judgment order . Appeal record due on 11/28/01 (eaf) (Entered: 11/14/2001)
1015,24952,157383854,,2001-11-14,USCA appeal fees received Fee Status: paid Fee Amount: $ 105. Receipt #: 35115 Appealing: [48-1] judgment order (eaf)
1016,24952,157383856,,2001-11-16,Certified copy of docket and record on appeal forwarded to U.S. Court of Appeals re: [49-1] appeal. (jr)
1017,24952,157383857,,2001-11-16,Transmitted supplemental record on appeal: re: [49-1] appeal Document numbers: filing fee receipt (jr)
1018,24952,157383859,,2001-11-26,US Court of Appeals Case Number assigned to [49-1] appeal: USCA NUMBER: 01-2622. (jr)
1019,24952,157383861,50,2002-02-07,Transcript of proceedings for held on proceeding date: 7/19/01 before Judge: Stearns. Court Reporter: Casey-Price (eaf) (Entered: 02/07/2002)
1020,24952,157383863,,2002-02-12,Transmitted supplemental record on appeal: re: [49-1] appeal Document numbers: 50 (jr)
1021,24952,157383867,,2002-10-03,"Record on appeal returned from U.S. Court of Appeals, re: [49-1] appeal. (jr)"
1022,24952,157383865,51,2002-10-03,"Mandate of US Court of Appeals re: [49-1] appeal affirming in part, reversed in part, and the matter is remanded for further proceedings consistent with the opinion issued this day. All parties shall bear their own costs. (jr) (Entered: 10/03/2002)"
1023,24952,157383869,52,2002-10-04,"Renewed Motion by Deloitte & Touche to dismiss, filed. (eaf) (Entered: 10/07/2002)"
1024,24952,157383871,,2002-10-07,Judge Richard G. Stearns . Endorsed Order entered granting [52-1] motion to renew motion to dismiss . [EOD Date 10/7/02] cc: all counsel of record. (eaf)
1025,24952,157383873,53,2002-11-04,"Notice of supplemental authority relevant to Deloitte & Touche LLP's motion to dismiss the amended complaint, by James R. Young, filed. (eaf) (Entered: 11/05/2002)"
1026,24952,157383875,54,2002-11-18,"Reply/response by Deloitte & Touche to [53-1] remark, filed. (eaf) (Entered: 11/19/2002)"
1027,24952,157383877,55,2002-11-25,"Motion by James R. Young for leave to file reply to deft's response to pltf's notice of supplemental authority, filed. (eaf) (Entered: 11/26/2002)"
1028,24952,157383879,,2002-11-26,Judge Richard G. Stearns . Endorsed Order entered granting [55-1] motion for leave to file reply to deft's response to pltf's notice of supplemental authority . [EOD Date 11/26/02] cc: all counsel of record. (eaf)
1029,24952,157383881,56,2003-01-13,"Judge Richard G. Stearns . Memorandum and Order on Defendants' Motions to Dismiss, entered. [EOD Date 1/13/03]""Consequently, the motion to dismiss will be DENIED. The parties shall have fourteen days from the date of this order to file a jointly proposed discovery schedule."" cc: all counsel of record. (eaf) (Entered: 01/13/2003)"
1030,24952,157383883,57,2003-01-14,Request (non motion) ruling on State Law Claims filed. (eaf) (Entered: 01/15/2003)
1031,24952,157383885,58,2003-01-23,"Reply/response by Cape Ann Investors to [57-1] remark, filed. (eaf) (Entered: 01/24/2003)"
1032,24952,157383887,59,2003-01-27,"Proposed discovery schedule by Cape Ann Investors, Donald E. Lepone received for filing. (eaf) (Entered: 02/11/2003)"
1033,24952,157383889,,2003-05-28,"Judge Richard G. Stearns : Scheduling ORDER entered Discovery due by 9/26/2003. Dispositive motions by 10/24/03; responses 14 days thereafter. cc: all counsel of record.(Flaherty, Elaine)"
1034,24952,157383891,60,2003-06-11,"ANSWER to Complaint by Deloitte & Touche.(Flaherty, Elaine) (Entered: 06/13/2003)"
1035,24952,157383893,61,2003-06-13,"MOTION to Stay discovery pending action on motion for leave to amend complaint by James R. Young.(Flaherty, Elaine) (Entered: 06/18/2003)"
1036,24952,157383895,62,2003-06-13,"MOTION for Leave to File second amended complaint by James R. Young.(Flaherty, Elaine) (Entered: 06/18/2003)"
1037,24952,157383899,64,2003-06-18,"Proposed Document(s) submitted by James R. Young received for filing. Document received: amended complaint. (Flaherty, Elaine) (Entered: 06/24/2003)"
1038,24952,157383897,63,2003-06-18,"CERTIFICATION pursuant to Local Rule 16.1 re: motion to stay, motion to amend by James R. Young.(Flaherty, Elaine) (Entered: 06/24/2003)"
1039,24952,157383903,65,2003-06-20,"Assent RESPONSE to Motion re 62 MOTION for Leave to File second amended complaint and opposition to Trustees' motions re: discovery filed by Deloitte & Touche. (Flaherty, Elaine) (Entered: 06/25/2003)"
1040,24952,157383901,,2003-06-20,"Judge Richard G. Stearns : Electronic ORDER entered granting 61 Motion to Stay discovery pending motion to amend (Flaherty, Elaine)"
1041,24952,157383907,67,2003-07-07,"Reply MEMORANDUM in Support re 62 MOTION for Leave to File filed by James R. Young. (Flaherty, Elaine) (Entered: 07/09/2003)"
1042,24952,157383905,66,2003-07-07,"MOTION for Leave to File reply in support of motion to file second amended complaint by James R. Young.(Flaherty, Elaine) (Entered: 07/09/2003)"
1043,24952,157383910,,2003-07-09,"Judge Richard G. Stearns : ORDER entered granting 66 Motion for Leave to File cc: all counsel of record. (Flaherty, Elaine)"
1044,24952,157383911,68,2003-07-14,"Judge Richard G. Stearns : ORDER entered granting 62 Motion for Leave to File amended complaint....request for atty fee DENIED...Deloitte will have twenty days from date of this order to re-file motion to disiss...Pltfs have twenty days thereafter to file an opposition."" cc: all counsel of record. (Flaherty, Elaine) (Entered: 07/15/2003)"
1045,24952,157383913,69,2003-07-30,"MOTION for Leave to File Excess Pages by Deloitte & Touche.(Flaherty, Elaine) (Entered: 08/05/2003)"
1046,24952,157383915,,2003-08-04,"Judge Richard G. Stearns : ORDER entered granting 69 Motion for Leave to File Excess Pages (Flaherty, Elaine)"
1047,24952,157383922,72,2003-08-04,"APPENDIX/EXHIBIT re 70 MOTION to Dismiss by Deloitte & Touche. (Flaherty, Elaine) (Entered: 08/07/2003)"
1048,24952,157383919,71,2003-08-04,"MEMORANDUM in Support re 70 MOTION to Dismiss filed by Deloitte & Touche. (Flaherty, Elaine) (Entered: 08/07/2003)"
1049,24952,157383917,70,2003-08-04,"MOTION to Dismiss by Deloitte & Touche.(Flaherty, Elaine) (Entered: 08/07/2003)"
1050,24952,157383924,73,2003-08-18,"MOTION for Leave to File Excess Pages by James R. Young.(Flaherty, Elaine) (Entered: 08/19/2003)"
1051,24952,157383926,,2003-08-20,"Judge Richard G Stearns : ORDER entered granting 73 Motion for Leave to File Excess Pages (Flaherty, Elaine)"
1052,28160,126124161,93,2019-09-20,"NEW CASE MANAGER, Connie Mazariego, ASSIGNED.[2661173] [18-772] [Entered: 09/20/2019 06:47 PM]"
1053,28160,126124162,94,2019-11-08,"BRIEF, on behalf of Respondent William P. Barr, FILED. Service date 11/08/2019 by CM/ECF. [2702707] [18-772] [Entered: 11/08/2019 03:29 PM]"
1054,28160,126124163,96,2019-11-22,"ORAL ARGUMENT STATEMENT LR 34.1 (a), on behalf of filer Attorney Ms. Emma Leigh Baratta, Esq. for Petitioner Karim Tahir Golding, FILED. Service date 11/22/2019 by CM/ECF. [2713949] [18-772] [Entered: 11/22/2019 02:51 PM]"
1055,28160,126124164,98,2019-11-22,"DEFECTIVE DOCUMENT, Oral Argument Statment (Local Rule 34.1 (a)), [96], on behalf of Petitioner Karim Tahir Golding, FILED.[2714304] [18-772] [Entered: 11/22/2019 04:50 PM]"
